Source,Target,Type,weight,book,new_weight
Jacelyn-Bywater,Tommen-Baratheon,Undirected,6,2,87
Jacelyn-Bywater,Tyrion-Lannister,Undirected,16,2,77
Jacelyn-Bywater,Varys,Undirected,4,2,89
Jaime-Lannister,Joffrey-Baratheon,Undirected,12,2,81
Jaime-Lannister,Jon-Snow,Undirected,3,2,90
Jaime-Lannister,Mandon-Moore,Undirected,4,2,89
Jaime-Lannister,Petyr-Baelish,Undirected,4,2,89
Jaime-Lannister,Renly-Baratheon,Undirected,9,2,84
Jaime-Lannister,Robb-Stark,Undirected,11,2,82
Jaime-Lannister,Robert-Baratheon,Undirected,11,2,82
Jaime-Lannister,Sansa-Stark,Undirected,5,2,88
Jaime-Lannister,Stafford-Lannister,Undirected,3,2,90
Jaime-Lannister,Stannis-Baratheon,Undirected,6,2,87
Jaime-Lannister,Theon-Greyjoy,Undirected,4,2,89
Jaime-Lannister,Tyrion-Lannister,Undirected,25,2,68
Jaime-Lannister,Tysha,Undirected,3,2,90
Jaime-Lannister,Tywin-Lannister,Undirected,5,2,88
Janos-Slynt,Joffrey-Baratheon,Undirected,10,2,83
Janos-Slynt,Petyr-Baelish,Undirected,5,2,88
Janos-Slynt,Tyrion-Lannister,Undirected,26,2,67
Janos-Slynt,Varys,Undirected,7,2,86
Jaqen-Hghar,Rorge,Undirected,16,2,77
Jaqen-Hghar,Weese,Undirected,4,2,89
Jaqen-Hghar,Yoren,Undirected,3,2,90
Jaremy-Rykker,Jeor-Mormont,Undirected,3,2,90
Jaremy-Rykker,Thoren-Smallwood,Undirected,3,2,90
Jarman-Buckwell,Jeor-Mormont,Undirected,4,2,89
Jarman-Buckwell,Jon-Snow,Undirected,4,2,89
Jarman-Buckwell,Thoren-Smallwood,Undirected,6,2,87
Jason-Mallister,Theon-Greyjoy,Undirected,4,2,89
Jeor-Mormont,Jon-Snow,Undirected,63,2,30
Jeor-Mormont,Jorah-Mormont,Undirected,3,2,90
Jeor-Mormont,Mance-Rayder,Undirected,4,2,89
Jeor-Mormont,Ottyn-Wythers,Undirected,3,2,90
Jeor-Mormont,Qhorin-Halfhand,Undirected,12,2,81
Jeor-Mormont,Samwell-Tarly,Undirected,17,2,76
Jeor-Mormont,Thoren-Smallwood,Undirected,11,2,82
Jhogo,Jorah-Mormont,Undirected,6,2,87
Joffrey-Baratheon,Lancel-Lannister,Undirected,4,2,89
Joffrey-Baratheon,Loras-Tyrell,Undirected,3,2,90
Joffrey-Baratheon,Mace-Tyrell,Undirected,4,2,89
Joffrey-Baratheon,Mandon-Moore,Undirected,8,2,85
Joffrey-Baratheon,Margaery-Tyrell,Undirected,6,2,87
Joffrey-Baratheon,Meryn-Trant,Undirected,19,2,74
Joffrey-Baratheon,Myrcella-Baratheon,Undirected,13,2,80
Joffrey-Baratheon,Osmund-Kettleblack,Undirected,9,2,84
Joffrey-Baratheon,Petyr-Baelish,Undirected,20,2,73
Joffrey-Baratheon,Polliver,Undirected,3,2,90
Joffrey-Baratheon,Pycelle,Undirected,6,2,87
Joffrey-Baratheon,Rafford,Undirected,3,2,90
Joffrey-Baratheon,Renly-Baratheon,Undirected,11,2,82
Joffrey-Baratheon,Robb-Stark,Undirected,16,2,77
Joffrey-Baratheon,Robert-Baratheon,Undirected,20,2,73
Joffrey-Baratheon,Sandor-Clegane,Undirected,27,2,66
Joffrey-Baratheon,Sansa-Stark,Undirected,76,2,17
Joffrey-Baratheon,Stannis-Baratheon,Undirected,21,2,72
Joffrey-Baratheon,Tickler,Undirected,4,2,89
Joffrey-Baratheon,Tommen-Baratheon,Undirected,23,2,70
Joffrey-Baratheon,Tyrion-Lannister,Undirected,92,2,1
Joffrey-Baratheon,Tywin-Lannister,Undirected,11,2,82
Joffrey-Baratheon,Varys,Undirected,24,2,69
Joffrey-Baratheon,Yoren,Undirected,3,2,90
Jojen-Reed,Luwin,Undirected,7,2,86
Jojen-Reed,Meera-Reed,Undirected,18,2,75
Jojen-Reed,Osha,Undirected,4,2,89
Jojen-Reed,Rickon-Stark,Undirected,5,2,88
Jon-Fossoway,Mathis-Rowan,Undirected,3,2,90
Jon-Snow,Lark,Undirected,4,2,89
Jon-Snow,Mance-Rayder,Undirected,4,2,89
Jon-Snow,Nan,Undirected,4,2,89
Jon-Snow,Ottyn-Wythers,Undirected,3,2,90
Jon-Snow,Qhorin-Halfhand,Undirected,47,2,46
Jon-Snow,Rattleshirt,Undirected,7,2,86
Jon-Snow,Rickon-Stark,Undirected,5,2,88
Jon-Snow,Robb-Stark,Undirected,13,2,80
Jon-Snow,Robert-Baratheon,Undirected,6,2,87
Jon-Snow,Samwell-Tarly,Undirected,52,2,41
Jon-Snow,Stonesnake,Undirected,13,2,80
Jon-Snow,Thoren-Smallwood,Undirected,4,2,89
Jon-Snow,Ygritte,Undirected,12,2,81
Jon-Umber-(Greatjon),Robb-Stark,Undirected,8,2,85
Jorah-Mormont,Pono,Undirected,3,2,90
Jorah-Mormont,Rakharo,Undirected,3,2,90
Jorah-Mormont,Rhaegar-Targaryen,Undirected,4,2,89
Jorah-Mormont,Robert-Baratheon,Undirected,7,2,86
Koss,Yoren,Undirected,5,2,88
Kyra,Theon-Greyjoy,Undirected,4,2,89
Lancel-Lannister,Robert-Baratheon,Undirected,4,2,89
Lancel-Lannister,Sansa-Stark,Undirected,3,2,90
Lancel-Lannister,Tyrion-Lannister,Undirected,18,2,75
Lancel-Lannister,Varys,Undirected,3,2,90
Leobald-Tallhart,Rodrik-Cassel,Undirected,5,2,88
Lollys-Stokeworth,Tanda-Stokeworth,Undirected,7,2,86
Lommy-Greenhands,Weasel,Undirected,7,2,86
Lommy-Greenhands,Woth,Undirected,3,2,90
Lommy-Greenhands,Yoren,Undirected,13,2,80
Loras-Tyrell,Mace-Tyrell,Undirected,6,2,87
Loras-Tyrell,Renly-Baratheon,Undirected,14,2,79
Loras-Tyrell,Robert-Baratheon,Undirected,3,2,90
Loras-Tyrell,Stannis-Baratheon,Undirected,4,2,89
Loras-Tyrell,Tyrion-Lannister,Undirected,8,2,85
Lorent-Caswell,Renly-Baratheon,Undirected,3,2,90
Lorren,Squint,Undirected,3,2,90
Lorren,Theon-Greyjoy,Undirected,7,2,86
Lorren,Urzen,Undirected,3,2,90
Lorren,Wex-Pyke,Undirected,4,2,89
Luwin,Meera-Reed,Undirected,4,2,89
Luwin,Osha,Undirected,12,2,81
Luwin,Rickon-Stark,Undirected,12,2,81
Luwin,Robb-Stark,Undirected,6,2,87
Luwin,Rodrik-Cassel,Undirected,18,2,75
Luwin,Theon-Greyjoy,Undirected,17,2,76
Luwin,Walder-Frey-(son-of-Merrett),Undirected,4,2,89
Lysa-Arryn,Tyrion-Lannister,Undirected,5,2,88
Mace-Tyrell,Paxter-Redwyne,Undirected,3,2,90
Mace-Tyrell,Randyll-Tarly,Undirected,3,2,90
Mace-Tyrell,Renly-Baratheon,Undirected,4,2,89
Mace-Tyrell,Stannis-Baratheon,Undirected,3,2,90
Mance-Rayder,Qhorin-Halfhand,Undirected,4,2,89
Mance-Rayder,Thoren-Smallwood,Undirected,3,2,90
Mandon-Moore,Sandor-Clegane,Undirected,5,2,88
Mandon-Moore,Sansa-Stark,Undirected,3,2,90
Mandon-Moore,Tyrion-Lannister,Undirected,16,2,77
Margaery-Tyrell,Renly-Baratheon,Undirected,13,2,80
Margaery-Tyrell,Sansa-Stark,Undirected,4,2,89
Margaery-Tyrell,Varys,Undirected,3,2,90
Martyn-Rivers,Robb-Stark,Undirected,3,2,90
Mathis-Rowan,Randyll-Tarly,Undirected,4,2,89
Mathis-Rowan,Renly-Baratheon,Undirected,8,2,85
Mathis-Rowan,Stannis-Baratheon,Undirected,3,2,90
Meera-Reed,Osha,Undirected,6,2,87
Meera-Reed,Rickon-Stark,Undirected,6,2,87
Melisandre,Renly-Baratheon,Undirected,4,2,89
Melisandre,Selyse-Florent,Undirected,6,2,87
Melisandre,Stannis-Baratheon,Undirected,14,2,79
Meryn-Trant,Osmund-Kettleblack,Undirected,8,2,85
Meryn-Trant,Polliver,Undirected,3,2,90
Meryn-Trant,Rafford,Undirected,3,2,90
Meryn-Trant,Sandor-Clegane,Undirected,10,2,83
Meryn-Trant,Tickler,Undirected,5,2,88
Meryn-Trant,Tyrion-Lannister,Undirected,7,2,86
Mikken,Osha,Undirected,3,2,90
Mikken,Theon-Greyjoy,Undirected,4,2,89
Monford-Velaryon,Stannis-Baratheon,Undirected,3,2,90
Myrcella-Baratheon,Robb-Stark,Undirected,3,2,90
Myrcella-Baratheon,Robert-Arryn,Undirected,4,2,89
Myrcella-Baratheon,Sandor-Clegane,Undirected,4,2,89
Myrcella-Baratheon,Sansa-Stark,Undirected,6,2,87
Myrcella-Baratheon,Tommen-Baratheon,Undirected,12,2,81
Myrcella-Baratheon,Trystane-Martell,Undirected,4,2,89
Myrcella-Baratheon,Tyrion-Lannister,Undirected,8,2,85
Olyvar-Frey,Robb-Stark,Undirected,4,2,89
Osha,Rickon-Stark,Undirected,8,2,85
Osha,Robb-Stark,Undirected,3,2,90
Osha,Theon-Greyjoy,Undirected,4,2,89
Osmund-Kettleblack,Osney-Kettleblack,Undirected,4,2,89
Osmund-Kettleblack,Sansa-Stark,Undirected,4,2,89
Osmund-Kettleblack,Tyrion-Lannister,Undirected,7,2,86
Ottyn-Wythers,Samwell-Tarly,Undirected,3,2,90
Palla,Theon-Greyjoy,Undirected,3,2,90
Patchface,Stannis-Baratheon,Undirected,6,2,87
Perwyn-Frey,Robb-Stark,Undirected,3,2,90
Perwyn-Frey,Wendel-Manderly,Undirected,3,2,90
Petyr-Baelish,Podrick-Payne,Undirected,4,2,89
Petyr-Baelish,Pycelle,Undirected,8,2,85
Petyr-Baelish,Renly-Baratheon,Undirected,5,2,88
Petyr-Baelish,Sansa-Stark,Undirected,4,2,89
Petyr-Baelish,Stannis-Baratheon,Undirected,8,2,85
Petyr-Baelish,Tyrion-Lannister,Undirected,41,2,52
Petyr-Baelish,Varys,Undirected,27,2,66
Podrick-Payne,Tyrion-Lannister,Undirected,13,2,80
Polliver,Rafford,Undirected,7,2,86
Polliver,Sandor-Clegane,Undirected,3,2,90
Polliver,Tickler,Undirected,3,2,90
Polliver,Weese,Undirected,3,2,90
Preston-Greenfield,Tyrion-Lannister,Undirected,3,2,90
Pyat-Pree,Xaro-Xhoan-Daxos,Undirected,10,2,83
Pycelle,Robert-Baratheon,Undirected,3,2,90
Pycelle,Shagga,Undirected,4,2,89
Pycelle,Stannis-Baratheon,Undirected,3,2,90
Pycelle,Tyrion-Lannister,Undirected,21,2,72
Pycelle,Varys,Undirected,9,2,84
Pylos,Shireen-Baratheon,Undirected,5,2,88
Pylos,Stannis-Baratheon,Undirected,11,2,82
Qhorin-Halfhand,Rattleshirt,Undirected,3,2,90
Qhorin-Halfhand,Stonesnake,Undirected,6,2,87
Qhorin-Halfhand,Thoren-Smallwood,Undirected,3,2,90
Qyburn,Roose-Bolton,Undirected,3,2,90
Rafford,Sandor-Clegane,Undirected,3,2,90
Rafford,Tickler,Undirected,4,2,89
Ramsay-Snow,Reek,Undirected,4,2,89
Ramsay-Snow,Robb-Stark,Undirected,3,2,90
Ramsay-Snow,Rodrik-Cassel,Undirected,5,2,88
Ramsay-Snow,Roose-Bolton,Undirected,5,2,88
Randyll-Tarly,Renly-Baratheon,Undirected,6,2,87
Randyll-Tarly,Stannis-Baratheon,Undirected,3,2,90
Rattleshirt,Ygritte,Undirected,4,2,89
Ramsay-Snow,Theon-Greyjoy,Undirected,14,2,79
Renly-Baratheon,Robb-Stark,Undirected,22,2,71
Renly-Baratheon,Robert-Baratheon,Undirected,29,2,64
Renly-Baratheon,Sansa-Stark,Undirected,4,2,89
Renly-Baratheon,Stannis-Baratheon,Undirected,70,2,23
Renly-Baratheon,Steffon-Baratheon,Undirected,3,2,90
Renly-Baratheon,Tyrion-Lannister,Undirected,14,2,79
Renly-Baratheon,Tywin-Lannister,Undirected,3,2,90
Renly-Baratheon,Varys,Undirected,5,2,88
Rhaegar-Targaryen,Robert-Baratheon,Undirected,5,2,88
Rhaegar-Targaryen,Viserys-Targaryen,Undirected,3,2,90
Rhaenys-Targaryen,Visenya-Targaryen,Undirected,3,2,90
Rickard-Karstark,Robb-Stark,Undirected,3,2,90
Rickon-Stark,Robb-Stark,Undirected,12,2,81
Rickon-Stark,Rodrik-Cassel,Undirected,3,2,90
Rickon-Stark,Sansa-Stark,Undirected,5,2,88
Rickon-Stark,Theon-Greyjoy,Undirected,8,2,85
Rickon-Stark,Walder-Frey-(son-of-Merrett),Undirected,5,2,88
Robb-Stark,Robert-Baratheon,Undirected,3,2,90
Robb-Stark,Rodrik-Cassel,Undirected,9,2,84
Robb-Stark,Roose-Bolton,Undirected,7,2,86
Robb-Stark,Sansa-Stark,Undirected,11,2,82
Robb-Stark,Stafford-Lannister,Undirected,5,2,88
Robb-Stark,Stannis-Baratheon,Undirected,12,2,81
Robb-Stark,Theon-Greyjoy,Undirected,21,2,72
Robb-Stark,Tyrion-Lannister,Undirected,18,2,75
Robb-Stark,Tywin-Lannister,Undirected,6,2,87
Robb-Stark,Varys,Undirected,3,2,90
Robb-Stark,Walder-Frey,Undirected,6,2,87
Robb-Stark,Wyman-Manderly,Undirected,3,2,90
Robert-Baratheon,Sansa-Stark,Undirected,6,2,87
Robert-Baratheon,Stannis-Baratheon,Undirected,25,2,68
Robert-Baratheon,Tyrion-Lannister,Undirected,10,2,83
Robert-Baratheon,Tywin-Lannister,Undirected,4,2,89
Robert-Baratheon,Varys,Undirected,4,2,89
Robett-Glover,Rorge,Undirected,3,2,90
Robett-Glover,Vargo-Hoat,Undirected,3,2,90
Rodrik-Cassel,Roose-Bolton,Undirected,4,2,89
Rodrik-Cassel,Theon-Greyjoy,Undirected,12,2,81
Rodrik-Cassel,Walder-Frey-(son-of-Merrett),Undirected,3,2,90
Rodrik-Cassel,Wyman-Manderly,Undirected,6,2,87
Roose-Bolton,Tywin-Lannister,Undirected,5,2,88
Roose-Bolton,Vargo-Hoat,Undirected,6,2,87
Roose-Bolton,Walder-Frey,Undirected,3,2,90
Rorge,Vargo-Hoat,Undirected,3,2,90
Rorge,Yoren,Undirected,4,2,89
Salladhor-Saan,Stannis-Baratheon,Undirected,6,2,87
Sandor-Clegane,Sansa-Stark,Undirected,19,2,74
Sandor-Clegane,Tickler,Undirected,5,2,88
Sandor-Clegane,Tommen-Baratheon,Undirected,5,2,88
Sandor-Clegane,Tyrion-Lannister,Undirected,13,2,80
Sansa-Stark,Stannis-Baratheon,Undirected,8,2,85
Sansa-Stark,Tanda-Stokeworth,Undirected,4,2,89
Sansa-Stark,Tommen-Baratheon,Undirected,10,2,83
Sansa-Stark,Tyrion-Lannister,Undirected,31,2,62
Selyse-Florent,Stannis-Baratheon,Undirected,15,2,78
Shadd,Wendel-Manderly,Undirected,3,2,90
Shae,Stannis-Baratheon,Undirected,3,2,90
Shae,Tyrion-Lannister,Undirected,30,2,63
Shae,Tysha,Undirected,3,2,90
Shae,Varys,Undirected,16,2,77
Shagga,Timett,Undirected,4,2,89
Shagga,Tyrion-Lannister,Undirected,15,2,78
Squint,Theon-Greyjoy,Undirected,3,2,90
Stannis-Baratheon,Steffon-Baratheon,Undirected,3,2,90
Stannis-Baratheon,Tyrion-Lannister,Undirected,39,2,54
Stannis-Baratheon,Tywin-Lannister,Undirected,4,2,89
Stannis-Baratheon,Varys,Undirected,5,2,88
Stonesnake,Ygritte,Undirected,3,2,90
Stygg,Theon-Greyjoy,Undirected,4,2,89
Stygg,Werlag,Undirected,3,2,90
Syrio-Forel,Yoren,Undirected,3,2,90
Tanda-Stokeworth,Tyrion-Lannister,Undirected,4,2,89
Theon-Greyjoy,Urzen,Undirected,3,2,90
Theon-Greyjoy,Victarion-Greyjoy,Undirected,3,2,90
Theon-Greyjoy,Werlag,Undirected,3,2,90
Theon-Greyjoy,Wex-Pyke,Undirected,14,2,79
Timett,Tyrion-Lannister,Undirected,10,2,83
Timett,Varys,Undirected,3,2,90
Tommen-Baratheon,Tyrion-Lannister,Undirected,10,2,83
Tyrion-Lannister,Tysha,Undirected,4,2,89
Tyrion-Lannister,Tywin-Lannister,Undirected,6,2,87
Tyrion-Lannister,Varys,Undirected,63,2,30
Tyrion-Lannister,Vylarr,Undirected,6,2,87
Tywin-Lannister,Vargo-Hoat,Undirected,4,2,89
Tywin-Lannister,Weese,Undirected,7,2,86
Walder-Frey-(son-of-Jammos),Walder-Frey-(son-of-Merrett),Undirected,5,2,88
Walder-Frey-(son-of-Merrett),Wex-Pyke,Undirected,4,2,89
Weasel,Weese,Undirected,6,2,87
Woth,Yoren,Undirected,4,2,89
Palla,Ramsay-Snow,Undirected,3,,90
