Source,Target,Type,weight,book,new_weight
Elia-Martell,Tyrion-Lannister,Undirected,6,3,89
Elinor-Tyrell,Megga-Tyrell,Undirected,8,3,87
Elinor-Tyrell,Sansa-Stark,Undirected,5,3,90
Ellaria-Sand,Oberyn-Martell,Undirected,7,3,88
Ellaria-Sand,Tyrion-Lannister,Undirected,4,3,91
Elmar-Frey,Jaime-Lannister,Undirected,6,3,89
Elmar-Frey,Robb-Stark,Undirected,9,3,86
Elmar-Frey,Roose-Bolton,Undirected,3,3,92
Elmar-Frey,Tywin-Lannister,Undirected,3,3,92
Elmar-Frey,Walder-Frey,Undirected,6,3,89
Errok,Grigg,Undirected,7,3,88
Errok,Jon-Snow,Undirected,4,3,91
Errok,Styr,Undirected,3,3,92
Galbart-Glover,Robett-Glover,Undirected,3,3,92
Galyeon-of-Cuy,Tyrion-Lannister,Undirected,3,3,92
Garlan-Tyrell,Joffrey-Baratheon,Undirected,6,3,89
Garlan-Tyrell,Leonette-Fossoway,Undirected,3,3,92
Garlan-Tyrell,Loras-Tyrell,Undirected,6,3,89
Garlan-Tyrell,Sansa-Stark,Undirected,5,3,90
Garlan-Tyrell,Tyrion-Lannister,Undirected,11,3,84
Garlan-Tyrell,Willas-Tyrell,Undirected,3,3,92
Gawen-Westerling,Jeyne-Westerling,Undirected,3,3,92
Gawen-Westerling,Sybell-Spicer,Undirected,3,3,92
Gendel,Gorne,Undirected,3,3,92
Gendel,Jon-Snow,Undirected,3,3,92
Gendry,Greenbeard,Undirected,3,3,92
Gendry,Harwin,Undirected,8,3,87
Gendry,Hot-Pie,Undirected,30,3,65
Gendry,Lem,Undirected,9,3,86
Gendry,Merrit,Undirected,3,3,92
Gendry,Robert-Baratheon,Undirected,3,3,92
Gendry,Sandor-Clegane,Undirected,5,3,90
Gendry,Thoros-of-Myr,Undirected,8,3,87
Gendry,Tom-of-Sevenstreams,Undirected,10,3,85
Gerold-Hightower,Jaime-Lannister,Undirected,4,3,91
Gerold-Hightower,Lewyn-Martell,Undirected,3,3,92
Gilly,Jojen-Reed,Undirected,3,3,92
Gilly,Jon-Snow,Undirected,8,3,87
Gilly,Mance-Rayder,Undirected,6,3,89
Gilly,Meera-Reed,Undirected,3,3,92
Gilly,Samwell-Tarly,Undirected,35,3,60
Gilly,Small-Paul,Undirected,3,3,92
Gorne,Jon-Snow,Undirected,3,3,92
Grazdan-mo-Eraz,Mero,Undirected,3,3,92
Greenbeard,Harwin,Undirected,4,3,91
Greenbeard,Lem,Undirected,12,3,83
Greenbeard,Thoros-of-Myr,Undirected,3,3,92
Greenbeard,Tom-of-Sevenstreams,Undirected,4,3,91
Gregor-Clegane,Helman-Tallhart,Undirected,3,3,92
Gregor-Clegane,Ilyn-Payne,Undirected,7,3,88
Gregor-Clegane,Jaime-Lannister,Undirected,7,3,88
Gregor-Clegane,Joffrey-Baratheon,Undirected,9,3,86
Gregor-Clegane,Meryn-Trant,Undirected,6,3,89
Gregor-Clegane,Oberyn-Martell,Undirected,39,3,56
Gregor-Clegane,Polliver,Undirected,11,3,84
Gregor-Clegane,Rafford,Undirected,12,3,83
Gregor-Clegane,Robb-Stark,Undirected,4,3,91
Gregor-Clegane,Sandor-Clegane,Undirected,10,3,85
Gregor-Clegane,Tickler,Undirected,12,3,83
Gregor-Clegane,Tyrion-Lannister,Undirected,23,3,72
Gregor-Clegane,Tywin-Lannister,Undirected,5,3,90
Grenn,Jeor-Mormont,Undirected,7,3,88
Grenn,Jon-Snow,Undirected,30,3,65
Grenn,Kegs,Undirected,5,3,90
Grenn,Owen,Undirected,4,3,91
Grenn,Pypar,Undirected,28,3,67
Grenn,Samwell-Tarly,Undirected,43,3,52
Grenn,Small-Paul,Undirected,3,3,92
Grey-Worm,Jorah-Mormont,Undirected,4,3,91
Grigg,Jarl,Undirected,3,3,92
Grigg,Jon-Snow,Undirected,5,3,90
Grisel,Petyr-Baelish,Undirected,3,3,92
Guncer-Sunglass,Melisandre,Undirected,4,3,91
Gyles-Rosby,Jalabhar-Xho,Undirected,4,3,91
Halder,Jon-Snow,Undirected,3,3,92
Halder,Todder,Undirected,3,3,92
Hareth-(Moles-Town),Jon-Snow,Undirected,8,3,87
Hareth-(Moles-Town),Kegs,Undirected,3,3,92
Hareth-(Moles-Town),Mully,Undirected,3,3,92
Hareth-(Moles-Town),Satin,Undirected,5,3,90
Hareth-(Moles-Town),Spare-Boot,Undirected,3,3,92
Harma,Jarl,Undirected,3,3,92
Harma,Jon-Snow,Undirected,7,3,88
Harma,Mance-Rayder,Undirected,10,3,85
Harma,Rattleshirt,Undirected,5,3,90
Harma,Styr,Undirected,4,3,91
Harma,Tormund,Undirected,4,3,91
Harma,Varamyr,Undirected,3,3,92
Harma,Weeper,Undirected,3,3,92
Harwin,Lem,Undirected,7,3,88
Harwin,Sandor-Clegane,Undirected,3,3,92
Helman-Tallhart,Randyll-Tarly,Undirected,3,3,92
Helman-Tallhart,Robett-Glover,Undirected,4,3,91
High-Septon-(Tyrions),Joffrey-Baratheon,Undirected,6,3,89
High-Septon-(Tyrions),Pycelle,Undirected,3,3,92
High-Septon-(Tyrions),Tyrion-Lannister,Undirected,3,3,92
Hobb,Janos-Slynt,Undirected,4,3,91
Hobb,Othell-Yarwyck,Undirected,3,3,92
Hobb,Owen,Undirected,3,3,92
Hobb,Samwell-Tarly,Undirected,3,3,92
Hodor,Jojen-Reed,Undirected,24,3,71
Hodor,Meera-Reed,Undirected,28,3,67
Hoster-Tully,Jaime-Lannister,Undirected,4,3,91
Hoster-Tully,Lothar-Frey,Undirected,5,3,90
Hoster-Tully,Lysa-Arryn,Undirected,6,3,89
Hoster-Tully,Robb-Stark,Undirected,4,3,91
Hoster-Tully,Tansy,Undirected,5,3,90
Hoster-Tully,Vyman,Undirected,4,3,91
Hot-Pie,Lem,Undirected,7,3,88
Hot-Pie,Sharna,Undirected,3,3,92
Hot-Pie,Tom-of-Sevenstreams,Undirected,4,3,91
Husband,Lem,Undirected,4,3,91
Ilyn-Payne,Joffrey-Baratheon,Undirected,9,3,86
Ilyn-Payne,Meryn-Trant,Undirected,6,3,89
Ilyn-Payne,Polliver,Undirected,5,3,90
Ilyn-Payne,Rafford,Undirected,6,3,89
Ilyn-Payne,Sandor-Clegane,Undirected,5,3,90
Ilyn-Payne,Tickler,Undirected,6,3,89
Ilyn-Payne,Tyrion-Lannister,Undirected,6,3,89
Irri,Jhiqui,Undirected,15,3,80
Irri,Jorah-Mormont,Undirected,3,3,92
Irri,Missandei,Undirected,4,3,91
Jack-Be-Lucky,Lem,Undirected,5,3,90
Jack-Bulwer,Thoros-of-Myr,Undirected,5,3,90
Jaime-Lannister,Joffrey-Baratheon,Undirected,21,3,74
Jaime-Lannister,Lem,Undirected,6,3,89
Jaime-Lannister,Loras-Tyrell,Undirected,24,3,71
Jaime-Lannister,Lysa-Arryn,Undirected,3,3,92
Jaime-Lannister,Meryn-Trant,Undirected,9,3,86
Jaime-Lannister,Oberyn-Martell,Undirected,3,3,92
Jaime-Lannister,Osmund-Kettleblack,Undirected,5,3,90
Jaime-Lannister,Qyburn,Undirected,21,3,74
Jaime-Lannister,Renly-Baratheon,Undirected,9,3,86
Jaime-Lannister,Rickard-Karstark,Undirected,4,3,91
Jaime-Lannister,Robb-Stark,Undirected,17,3,78
Jaime-Lannister,Robert-Baratheon,Undirected,18,3,77
Jaime-Lannister,Robin-Ryger,Undirected,9,3,86
Jaime-Lannister,Roose-Bolton,Undirected,17,3,78
Jaime-Lannister,Rorge,Undirected,9,3,86
Jaime-Lannister,Sansa-Stark,Undirected,9,3,86
Jaime-Lannister,Shagwell,Undirected,4,3,91
Jaime-Lannister,Stannis-Baratheon,Undirected,6,3,89
Jaime-Lannister,Thoros-of-Myr,Undirected,3,3,92
Jaime-Lannister,Tommen-Baratheon,Undirected,10,3,85
Jaime-Lannister,Tyrion-Lannister,Undirected,33,3,62
Jaime-Lannister,Tywin-Lannister,Undirected,16,3,79
Jaime-Lannister,Urswyck,Undirected,11,3,84
Jaime-Lannister,Vargo-Hoat,Undirected,16,3,79
Jaime-Lannister,Varys,Undirected,5,3,90
Jaime-Lannister,Walton,Undirected,18,3,77
Janos-Slynt,Jon-Snow,Undirected,10,3,85
Janos-Slynt,Mance-Rayder,Undirected,6,3,89
Janos-Slynt,Othell-Yarwyck,Undirected,9,3,86
Janos-Slynt,Samwell-Tarly,Undirected,7,3,88
Janos-Slynt,Stannis-Baratheon,Undirected,4,3,91
Janos-Slynt,Tyrion-Lannister,Undirected,5,3,90
Jarl,Jon-Snow,Undirected,21,3,74
Jarl,Mance-Rayder,Undirected,8,3,87
Jarl,Rattleshirt,Undirected,6,3,89
Jarl,Styr,Undirected,16,3,79
Jarl,Val,Undirected,5,3,90
Jarl,Ygritte,Undirected,6,3,89
Jason-Mallister,Tytos-Blackwood,Undirected,3,3,92
Jeor-Mormont,Jon-Snow,Undirected,19,3,76
Jeor-Mormont,Lark,Undirected,3,3,92
Jeor-Mormont,Othell-Yarwyck,Undirected,3,3,92
Jeor-Mormont,Qhorin-Halfhand,Undirected,6,3,89
Jeor-Mormont,Samwell-Tarly,Undirected,23,3,72
Jeor-Mormont,Small-Paul,Undirected,3,3,92
Jeor-Mormont,Thoren-Smallwood,Undirected,8,3,87
Jeor-Mormont,Tyrion-Lannister,Undirected,4,3,91
Jeyne-Westerling,Lothar-Frey,Undirected,4,3,91
Jeyne-Westerling,Robb-Stark,Undirected,21,3,74
Jeyne-Westerling,Walder-Frey,Undirected,5,3,90
Jhiqui,Jorah-Mormont,Undirected,5,3,90
Jhiqui,Missandei,Undirected,5,3,90
Jhogo,Rakharo,Undirected,4,3,91
Joanna-Lannister,Tywin-Lannister,Undirected,4,3,91
Joffrey-Baratheon,Jon-Snow,Undirected,4,3,91
Joffrey-Baratheon,Kevan-Lannister,Undirected,11,3,84
Joffrey-Baratheon,Loras-Tyrell,Undirected,12,3,83
Joffrey-Baratheon,Mace-Tyrell,Undirected,10,3,85
Joffrey-Baratheon,Mance-Rayder,Undirected,5,3,90
Joffrey-Baratheon,Margaery-Tyrell,Undirected,44,3,51
Joffrey-Baratheon,Melisandre,Undirected,4,3,91
Joffrey-Baratheon,Meryn-Trant,Undirected,12,3,83
Joffrey-Baratheon,Mycah,Undirected,3,3,92
Joffrey-Baratheon,Myrcella-Baratheon,Undirected,6,3,89
Joffrey-Baratheon,Oberyn-Martell,Undirected,8,3,87
Joffrey-Baratheon,Olenna-Redwyne,Undirected,3,3,92
Joffrey-Baratheon,Osmund-Kettleblack,Undirected,9,3,86
Joffrey-Baratheon,Paxter-Redwyne,Undirected,5,3,90
Joffrey-Baratheon,Petyr-Baelish,Undirected,8,3,87
Joffrey-Baratheon,Polliver,Undirected,6,3,89
Joffrey-Baratheon,Pycelle,Undirected,9,3,86
Joffrey-Baratheon,Rafford,Undirected,6,3,89
Joffrey-Baratheon,Renly-Baratheon,Undirected,5,3,90
Joffrey-Baratheon,Robb-Stark,Undirected,14,3,81
Joffrey-Baratheon,Robert-Baratheon,Undirected,9,3,86
Joffrey-Baratheon,Sandor-Clegane,Undirected,16,3,79
Joffrey-Baratheon,Sansa-Stark,Undirected,53,3,42
Joffrey-Baratheon,Selyse-Florent,Undirected,3,3,92
Joffrey-Baratheon,Shae,Undirected,3,3,92
Joffrey-Baratheon,Shireen-Baratheon,Undirected,3,3,92
Joffrey-Baratheon,Stannis-Baratheon,Undirected,17,3,78
Joffrey-Baratheon,Tickler,Undirected,6,3,89
Joffrey-Baratheon,Tommen-Baratheon,Undirected,20,3,75
Joffrey-Baratheon,Tyrion-Lannister,Undirected,95,3,0
Joffrey-Baratheon,Tywin-Lannister,Undirected,23,3,72
Joffrey-Baratheon,Varys,Undirected,6,3,89
Jojen-Reed,Meera-Reed,Undirected,34,3,61
Jojen-Reed,Samwell-Tarly,Undirected,10,3,85
Jon-Arryn,Lysa-Arryn,Undirected,4,3,91
Jon-Arryn,Robert-Arryn,Undirected,3,3,92
Jon-Arryn,Robert-Baratheon,Undirected,4,3,91
Jon-Snow,Kegs,Undirected,5,3,90
Jon-Snow,Mag-Mar-Tun-Doh-Weg,Undirected,3,3,92
Jon-Snow,Mance-Rayder,Undirected,83,3,12
Jon-Snow,Melisandre,Undirected,9,3,86
Jon-Snow,Mully,Undirected,4,3,91
Jon-Snow,Orell,Undirected,6,3,89
Jon-Snow,Owen,Undirected,14,3,81
Jon-Snow,Pypar,Undirected,27,3,68
Jon-Snow,Qhorin-Halfhand,Undirected,23,3,72
Jon-Snow,Rattleshirt,Undirected,23,3,72
Jon-Snow,Robb-Stark,Undirected,12,3,83
Jon-Snow,Robert-Baratheon,Undirected,5,3,90
Jon-Snow,Ryk,Undirected,11,3,84
Jon-Snow,Samwell-Tarly,Undirected,50,3,45
Jon-Snow,Satin,Undirected,33,3,62
Jon-Snow,Spare-Boot,Undirected,5,3,90
Jon-Snow,Stannis-Baratheon,Undirected,12,3,83
Jon-Snow,Styr,Undirected,40,3,55
Jon-Snow,Theon-Greyjoy,Undirected,8,3,87
Jon-Snow,Tormund,Undirected,23,3,72
Jon-Snow,Val,Undirected,11,3,84
Jon-Snow,Varamyr,Undirected,7,3,88
Jon-Snow,Ygritte,Undirected,54,3,41
Jon-Snow,Zei,Undirected,3,3,92
Jon-Umber-(Greatjon),Jon-Umber-(Smalljon),Undirected,4,3,91
Jon-Umber-(Greatjon),Maege-Mormont,Undirected,3,3,92
Jon-Umber-(Greatjon),Rickard-Karstark,Undirected,7,3,88
Jon-Umber-(Greatjon),Robb-Stark,Undirected,15,3,80
Jon-Umber-(Greatjon),Robin-Flint,Undirected,3,3,92
Jon-Umber-(Greatjon),Walder-Frey,Undirected,4,3,91
Jon-Umber-(Greatjon),Wendel-Manderly,Undirected,3,3,92
Jon-Umber-(Smalljon),Robb-Stark,Undirected,5,3,90
Jonothor-Darry,Lewyn-Martell,Undirected,3,3,92
Jonothor-Darry,Oswell-Whent,Undirected,3,3,92
Jorah-Mormont,Mero,Undirected,9,3,86
Jorah-Mormont,Missandei,Undirected,3,3,92
Jorah-Mormont,Rhaegar-Targaryen,Undirected,5,3,90
Joramun,Mance-Rayder,Undirected,3,3,92
Kegs,Owen,Undirected,5,3,90
Kegs,Pypar,Undirected,3,3,92
Kegs,Satin,Undirected,4,3,91
Kegs,Spare-Boot,Undirected,4,3,91
Kella,Sansa-Stark,Undirected,3,3,92
Kevan-Lannister,Lancel-Lannister,Undirected,7,3,88
Kevan-Lannister,Pycelle,Undirected,3,3,92
Kevan-Lannister,Sansa-Stark,Undirected,5,3,90
Kevan-Lannister,Tommen-Baratheon,Undirected,3,3,92
Kevan-Lannister,Tyrion-Lannister,Undirected,11,3,84
Kevan-Lannister,Tywin-Lannister,Undirected,15,3,80
Kevan-Lannister,Varys,Undirected,5,3,90
Kevan-Lannister,Willem-Lannister,Undirected,3,3,92
Khorane-Sathmantes,Salladhor-Saan,Undirected,4,3,91
Khorane-Sathmantes,Stannis-Baratheon,Undirected,3,3,92
Lamprey,Porridge,Undirected,3,3,92
Lark,Samwell-Tarly,Undirected,3,3,92
Lark,Small-Paul,Undirected,8,3,87
Lark,Softfoot,Undirected,3,3,92
Lem,Sandor-Clegane,Undirected,5,3,90
Lem,Sharna,Undirected,3,3,92
Lem,Tansy,Undirected,3,3,92
Lem,Thoros-of-Myr,Undirected,13,3,82
Lem,Tom-of-Sevenstreams,Undirected,21,3,74
Lewyn-Martell,Oswell-Whent,Undirected,3,3,92
Lollys-Stokeworth,Shae,Undirected,5,3,90
Lollys-Stokeworth,Symon-Silver-Tongue,Undirected,3,3,92
Lollys-Stokeworth,Tanda-Stokeworth,Undirected,7,3,88
Lollys-Stokeworth,Tyrion-Lannister,Undirected,8,3,87
Lollys-Stokeworth,Varys,Undirected,5,3,90
Loras-Tyrell,Margaery-Tyrell,Undirected,10,3,85
Loras-Tyrell,Olenna-Redwyne,Undirected,5,3,90
Loras-Tyrell,Osmund-Kettleblack,Undirected,4,3,91
Loras-Tyrell,Renly-Baratheon,Undirected,8,3,87
Loras-Tyrell,Sansa-Stark,Undirected,13,3,82
Loras-Tyrell,Tyrion-Lannister,Undirected,10,3,85
Loras-Tyrell,Willas-Tyrell,Undirected,4,3,91
Lothar-Frey,Marq-Piper,Undirected,3,3,92
Lothar-Frey,Merrett-Frey,Undirected,3,3,92
Lothar-Frey,Robb-Stark,Undirected,12,3,83
Lothar-Frey,Roose-Bolton,Undirected,3,3,92
Lothar-Frey,Roslin-Frey,Undirected,4,3,91
Lothar-Frey,Walder-Frey,Undirected,6,3,89
Lothar-Frey,Walder-Rivers,Undirected,3,3,92
Lothor-Brune,Petyr-Baelish,Undirected,5,3,90
Lothor-Brune,Sansa-Stark,Undirected,6,3,89
Luwin,Nan,Undirected,5,3,90
Lysa-Arryn,Marillion,Undirected,10,3,85
Lysa-Arryn,Mathis-Rowan,Undirected,3,3,92
Lysa-Arryn,Petyr-Baelish,Undirected,29,3,66
Lysa-Arryn,Robert-Arryn,Undirected,7,3,88
Lysa-Arryn,Robert-Baratheon,Undirected,3,3,92
Lysa-Arryn,Sansa-Stark,Undirected,35,3,60
Lysa-Arryn,Tansy,Undirected,3,3,92
Lysa-Arryn,Tyrion-Lannister,Undirected,6,3,89
Lysa-Arryn,Tywin-Lannister,Undirected,4,3,91
Mace-Tyrell,Margaery-Tyrell,Undirected,5,3,90
Mace-Tyrell,Oberyn-Martell,Undirected,15,3,80
Mace-Tyrell,Olenna-Redwyne,Undirected,3,3,92
Mace-Tyrell,Paxter-Redwyne,Undirected,4,3,91
Mace-Tyrell,Sansa-Stark,Undirected,9,3,86
Mace-Tyrell,Stannis-Baratheon,Undirected,5,3,90
Mace-Tyrell,Tyrion-Lannister,Undirected,15,3,80
Mace-Tyrell,Tywin-Lannister,Undirected,10,3,85
Mace-Tyrell,Willas-Tyrell,Undirected,4,3,91
Maege-Mormont,Robb-Stark,Undirected,3,3,92
Maegor-I-Targaryen,Varys,Undirected,3,3,92
Mallador-Locke,Thoren-Smallwood,Undirected,4,3,91
Mance-Rayder,Pypar,Undirected,4,3,91
Mance-Rayder,Qhorin-Halfhand,Undirected,9,3,86
Mance-Rayder,Rattleshirt,Undirected,12,3,83
Mance-Rayder,Samwell-Tarly,Undirected,10,3,85
Mance-Rayder,Styr,Undirected,14,3,81
Mance-Rayder,Thoren-Smallwood,Undirected,4,3,91
Mance-Rayder,Tormund,Undirected,20,3,75
Mance-Rayder,Val,Undirected,8,3,87
Mance-Rayder,Varamyr,Undirected,6,3,89
Mance-Rayder,Ygritte,Undirected,14,3,81
Mandon-Moore,Tyrion-Lannister,Undirected,3,3,92
Mandon-Moore,Varys,Undirected,3,3,92
Margaery-Tyrell,Olenna-Redwyne,Undirected,4,3,91
Margaery-Tyrell,Renly-Baratheon,Undirected,6,3,89
Margaery-Tyrell,Sansa-Stark,Undirected,34,3,61
Margaery-Tyrell,Tommen-Baratheon,Undirected,5,3,90
Margaery-Tyrell,Tyrion-Lannister,Undirected,10,3,85
Margaery-Tyrell,Willas-Tyrell,Undirected,5,3,90
Marillion,Robert-Arryn,Undirected,3,3,92
Marillion,Sansa-Stark,Undirected,12,3,83
Marq-Piper,Robb-Stark,Undirected,3,3,92
Martyn-Lannister,Tywin-Lannister,Undirected,3,3,92
Martyn-Lannister,Willem-Lannister,Undirected,3,3,92
Mathis-Rowan,Paxter-Redwyne,Undirected,8,3,87
Meera-Reed,Samwell-Tarly,Undirected,5,3,90
Megga-Tyrell,Sansa-Stark,Undirected,6,3,89
Melisandre,Salladhor-Saan,Undirected,6,3,89
Melisandre,Samwell-Tarly,Undirected,7,3,88
Melisandre,Selyse-Florent,Undirected,9,3,86
Melisandre,Stannis-Baratheon,Undirected,38,3,57
Merrett-Frey,Petyr-Baelish,Undirected,3,3,92
Meryn-Trant,Osmund-Kettleblack,Undirected,4,3,91
Meryn-Trant,Polliver,Undirected,5,3,90
Meryn-Trant,Rafford,Undirected,6,3,89
Meryn-Trant,Sandor-Clegane,Undirected,5,3,90
Meryn-Trant,Sansa-Stark,Undirected,3,3,92
Meryn-Trant,Tickler,Undirected,6,3,89
Meryn-Trant,Tyrion-Lannister,Undirected,5,3,90
Mordane,Sansa-Stark,Undirected,4,3,91
Mully,Owen,Undirected,3,3,92
Mully,Satin,Undirected,4,3,91
Mully,Spare-Boot,Undirected,3,3,92
Munda,Tormund,Undirected,4,3,91
Mycah,Sandor-Clegane,Undirected,6,3,89
Myrcella-Baratheon,Sansa-Stark,Undirected,4,3,91
Myrcella-Baratheon,Tommen-Baratheon,Undirected,7,3,88
Myrcella-Baratheon,Tyrion-Lannister,Undirected,4,3,91
Nage,Walton,Undirected,3,3,92
Oberyn-Martell,Sansa-Stark,Undirected,3,3,92
Oberyn-Martell,Tyrion-Lannister,Undirected,41,3,54
Oberyn-Martell,Tywin-Lannister,Undirected,9,3,86
Oberyn-Martell,Viserys-Targaryen,Undirected,4,3,91
Olenna-Redwyne,Sansa-Stark,Undirected,12,3,83
Olenna-Redwyne,Tyrion-Lannister,Undirected,3,3,92
Olyvar-Frey,Robb-Stark,Undirected,8,3,87
Olyvar-Frey,Ryman-Frey,Undirected,4,3,91
Orell,Ygritte,Undirected,3,3,92
Osmund-Kettleblack,Sansa-Stark,Undirected,4,3,91
Osmund-Kettleblack,Tyrion-Lannister,Undirected,5,3,90
Oswell-Kettleblack,Petyr-Baelish,Undirected,4,3,91
Oswell-Kettleblack,Sansa-Stark,Undirected,5,3,90
Othell-Yarwyck,Pypar,Undirected,3,3,92
Ottyn-Wythers,Thoren-Smallwood,Undirected,6,3,89
Owen,Pypar,Undirected,4,3,91
Owen,Robert-Baratheon,Undirected,3,3,92
Owen,Satin,Undirected,4,3,91
Owen,Spare-Boot,Undirected,4,3,91
Patchface,Shireen-Baratheon,Undirected,3,3,92
Paxter-Redwyne,Tyrion-Lannister,Undirected,4,3,91
Perwyn-Frey,Robb-Stark,Undirected,3,3,92
Petyr-Baelish,Robb-Stark,Undirected,6,3,89
Petyr-Baelish,Robert-Arryn,Undirected,4,3,91
Petyr-Baelish,Roose-Bolton,Undirected,3,3,92
Petyr-Baelish,Sansa-Stark,Undirected,31,3,64
Petyr-Baelish,Tyrion-Lannister,Undirected,14,3,81
Petyr-Baelish,Tywin-Lannister,Undirected,5,3,90
Petyr-Baelish,Yohn-Royce,Undirected,3,3,92
Petyr-Frey,Ryman-Frey,Undirected,4,3,91
Petyr-Frey,Walder-Frey,Undirected,4,3,91
Podrick-Payne,Sansa-Stark,Undirected,7,3,88
Podrick-Payne,Tyrion-Lannister,Undirected,27,3,68
Podrick-Payne,Tywin-Lannister,Undirected,4,3,91
Polliver,Rafford,Undirected,10,3,85
Polliver,Sandor-Clegane,Undirected,19,3,76
Polliver,Sansa-Stark,Undirected,3,3,92
Polliver,Tickler,Undirected,16,3,79
Prendahl-na-Ghezn,Sallor,Undirected,6,3,89
Pycelle,Tyrion-Lannister,Undirected,12,3,83
Pycelle,Tywin-Lannister,Undirected,5,3,90
Pycelle,Varys,Undirected,5,3,90
Pylos,Shireen-Baratheon,Undirected,4,3,91
Pylos,Stannis-Baratheon,Undirected,4,3,91
Pypar,Samwell-Tarly,Undirected,15,3,80
Pypar,Satin,Undirected,4,3,91
Qhorin-Halfhand,Ragwyle,Undirected,3,3,92
Qhorin-Halfhand,Rattleshirt,Undirected,7,3,88
Qhorin-Halfhand,Samwell-Tarly,Undirected,3,3,92
Qhorin-Halfhand,Ygritte,Undirected,5,3,90
Qyburn,Roose-Bolton,Undirected,3,3,92
Qyburn,Walton,Undirected,4,3,91
Rafford,Sandor-Clegane,Undirected,7,3,88
Rafford,Tickler,Undirected,10,3,85
Ramsay-Snow,Robb-Stark,Undirected,4,3,91
Ramsay-Snow,Roose-Bolton,Undirected,4,3,91
Randyll-Tarly,Robett-Glover,Undirected,3,3,92
Rattleshirt,Ryk,Undirected,4,3,91
Rattleshirt,Styr,Undirected,8,3,87
Rattleshirt,Tormund,Undirected,5,3,90
Rattleshirt,Weeper,Undirected,5,3,90
Rattleshirt,Ygritte,Undirected,11,3,84
Raynald-Westerling,Robb-Stark,Undirected,8,3,87
Raynald-Westerling,Rollam-Westerling,Undirected,3,3,92
Renly-Baratheon,Robert-Baratheon,Undirected,4,3,91
Renly-Baratheon,Sansa-Stark,Undirected,4,3,91
Renly-Baratheon,Stannis-Baratheon,Undirected,17,3,78
Renly-Baratheon,Tyrion-Lannister,Undirected,5,3,90
Renly-Baratheon,Varys,Undirected,4,3,91
Rhaegar-Targaryen,Rhaella-Targaryen,Undirected,3,3,92
Rhaegar-Targaryen,Robert-Baratheon,Undirected,8,3,87
Rhaegar-Targaryen,Viserys-Targaryen,Undirected,7,3,88
Rhaella-Targaryen,Viserys-Targaryen,Undirected,3,3,92
Rickard-Karstark,Robb-Stark,Undirected,16,3,79
Rickon-Stark,Robb-Stark,Undirected,13,3,82
Rickon-Stark,Sansa-Stark,Undirected,7,3,88
Rickon-Stark,Theon-Greyjoy,Undirected,8,3,87
Robb-Stark,Robin-Flint,Undirected,3,3,92
Robb-Stark,Rollam-Westerling,Undirected,4,3,91
Robb-Stark,Rolph-Spicer,Undirected,5,3,90
Robb-Stark,Roose-Bolton,Undirected,11,3,84
Robb-Stark,Roslin-Frey,Undirected,4,3,91
Robb-Stark,Ryman-Frey,Undirected,8,3,87
Robb-Stark,Sansa-Stark,Undirected,17,3,78
Robb-Stark,Stannis-Baratheon,Undirected,4,3,91
Robb-Stark,Stevron-Frey,Undirected,4,3,91
Robb-Stark,Sybell-Spicer,Undirected,3,3,92
Robb-Stark,Theon-Greyjoy,Undirected,11,3,84
Robb-Stark,Tristifer-IV-Mudd,Undirected,3,3,92
Robb-Stark,Tyrion-Lannister,Undirected,15,3,80
Robb-Stark,Tywin-Lannister,Undirected,15,3,80
Robb-Stark,Utherydes-Wayn,Undirected,3,3,92
Robb-Stark,Walder-Frey,Undirected,27,3,68
Robb-Stark,Walder-Rivers,Undirected,4,3,91
Robb-Stark,Willem-Lannister,Undirected,3,3,92
Robert-Arryn,Sansa-Stark,Undirected,9,3,86
Robert-Baratheon,Sandor-Clegane,Undirected,5,3,90
Robert-Baratheon,Sansa-Stark,Undirected,3,3,92
Robert-Baratheon,Stannis-Baratheon,Undirected,7,3,88
Robert-Baratheon,Thoros-of-Myr,Undirected,6,3,89
Robert-Baratheon,Tyrion-Lannister,Undirected,8,3,87
Robert-Baratheon,Tywin-Lannister,Undirected,9,3,86
Robert-Baratheon,Varys,Undirected,4,3,91
Robert-Baratheon,Viserys-Targaryen,Undirected,6,3,89
Robin-Flint,Wendel-Manderly,Undirected,3,3,92
Roose-Bolton,Ryman-Frey,Undirected,3,3,92
Roose-Bolton,Tyrion-Lannister,Undirected,6,3,89
Roose-Bolton,Tywin-Lannister,Undirected,4,3,91
Roose-Bolton,Vargo-Hoat,Undirected,6,3,89
Roose-Bolton,Walton,Undirected,6,3,89
Rorge,Shagwell,Undirected,4,3,91
Rorge,Vargo-Hoat,Undirected,3,3,92
Rorge,Zollo,Undirected,5,3,90
Roslin-Frey,Walder-Frey,Undirected,6,3,89
Ryk,Tormund,Undirected,6,3,89
Ryk,Ygritte,Undirected,8,3,87
Ryman-Frey,Stevron-Frey,Undirected,4,3,91
Salladhor-Saan,Stannis-Baratheon,Undirected,6,3,89
Samwell-Tarly,Small-Paul,Undirected,19,3,76
Samwell-Tarly,Stannis-Baratheon,Undirected,18,3,77
Sandor-Clegane,Sansa-Stark,Undirected,8,3,87
Sandor-Clegane,Thoros-of-Myr,Undirected,13,3,82
Sandor-Clegane,Tickler,Undirected,14,3,81
Sandor-Clegane,Tyrion-Lannister,Undirected,4,3,91
Sansa-Stark,Shae,Undirected,8,3,87
